,url,content_dec
2224,https://sputnikglobe.com//20240404/nato-has-no-plans-to-send-combat-units-to-ukraine---stoltenberg-1117749854.html,
2225,https://sputnikglobe.com//20231004/how-speaker-mccarthys-historic-ouster-adds-to-chaotic-us-policies-1113928861.html,
2226,https://sputnikglobe.com//20240613/china-opposes-any-illegal-unilateral-sanctions---beijing-on-new-us-sanctions-1118927783.html,
2227,https://sputnikglobe.com//20220415/kiev-asks-biden-administration-to-designate-russia-state-sponsor-of-terrorism-report-1094799090.html,
2228,https://sputnikglobe.com//20231213/swedish-mercenary-fighting-on-ukraines-side-killed-in-conflict-zone---report-1115557971.html,
2229,https://sputnikglobe.com//20230709/lavrov-notes-destructiveness-of-arms-supplies-to-kiev-in-talks-with-turkish-counterpart-1111775755.html,
2230,https://sputnikglobe.com//20231203/who-will-be-trumps-vp-pick-1115349948.html,
2231,https://sputnikglobe.com//20220406/croatia-to-expel-russian-diplomats-over-situation-in-ukraine-1094535311.html,
2232,https://sputnikglobe.com//20230530/ukrainian-woman-that-planned-to-take-orphans-out-of-russia-detained-in-moscow--source-1110795804.html,
2233,https://sputnikglobe.com//20230309/antonov-says-russian-economy-persevered-one-year-into-sanctions-war-1108199591.html,
2234,https://sputnikglobe.com//20231228/scott-ritter-maryinkas-liberation-major-victory-for-russia-1115848872.html,
2235,https://sputnikglobe.com//20231028/watch-russian-drones-wipe-out-ukrainian-troops-in-artemovsk-direction-1114548272.html,
2236,https://sputnikglobe.com//20220629/g7-summit-scotus-watch-cia--special-forces-in-ukraine-and-migrants-die-crossing-us-border-1096769949.html,
2237,https://sputnikglobe.com//20220309/agri-pharma-can-emerge-as-key-areas-of-indias-cooperation-with-russia-amid-us-sanctions-experts-1093689134.html,
2238,https://sputnikglobe.com//20240830/telegram-owner-faces-odd-charges-israel-attacks-west-bank-donbass-front-collapse-1119955825.html,
2239,https://sputnikglobe.com//20230815/how-russias-position-on-cluster-munitions-in-conflict-differs-from-us-1112621137.html,
2240,https://sputnikglobe.com//20230426/watch-biden-inexplicably-lie-about-his-own-birthday-day-of-granddads-death-1109849414.html,
2241,https://sputnikglobe.com//20241127/we-need-de-escalation-social-media-users-assess-power-and-reach-of-russias-oreshnik-missiles-1121021932.html,
2242,https://sputnikglobe.com//20240215/ukraines-parasitizing-of-russia-a-chronicle-1116799268.html,
2243,https://sputnikglobe.com//20220726/us-to-sell-20mln-barrels-more-from-oil-reserve-for-200mln-in-total-1097827612.html,
2244,https://sputnikglobe.com//20230902/us-reportedly-debating-whether-to-bring-home-extra-troops-deployed-to-eastern-europe-1113065243.html,
2245,https://sputnikglobe.com//20230827/german-conservative-leader-backs-sending-cruise-missiles-to-ukraine-1112936054.html,
2246,https://sputnikglobe.com//20230413/video-russian-mod-releases-footage-of-volga-armored-train-operating-in-western-military-district-1109463591.html,
2247,https://sputnikglobe.com//20230820/rfk-jr-says-sending-f-16-fighter-jets-to-kiev-poses-threat-to-ukraine-humanity-1112735865.html,
2248,https://sputnikglobe.com//20230820/us-struggles-to-restock-its-own-ammo-arsenal-after-aiding-ukraine--report--1112735078.html,
2249,https://sputnikglobe.com//20240201/dod-insider-details-ukrainian-patriot-training-as-russia-confirms-missiles-use-to-down-il-76-1116543563.html,
2250,https://sputnikglobe.com//20230912/they-dont-want-to-die-pointless-death-why-ukrainian-troops-increasingly-surrender-1113318870.html,
2251,https://sputnikglobe.com//20221222/live-updates-g7-foreign-ministers-to-discuss-ukraine-online-on-december-22-1105684537.html,
2252,https://sputnikglobe.com//20231003/ukraine-loses-up-to-285-military-in-donetsk-direction---mod-1113886170.html,
2253,https://sputnikglobe.com//20220902/india-declines-to-commit-to-us-proposed-price-cap-on-russian-oil-1100314791.html,
2254,https://sputnikglobe.com//20230918/ukrainian-child-snatching-drama-eu-faces-social-explosion-triggered-by-refugee-crisis-1113472181.html,
2255,https://sputnikglobe.com//20220811/indian-ambassador-celebrates-traditional-ties-with-russia-at-moscows-india-day-festival---photos-1099491090.html,
2256,https://sputnikglobe.com//20220322/japanese-prime-minister-blasts-russias-decision-to-withdraw-from-dialogue-on-peace-treaty-1094069773.html,
2257,https://sputnikglobe.com//20220821/hercules-star-kevin-sorbo-says-stop-sending-money-to-ukraine-1099810365.html,
2258,https://sputnikglobe.com//20230627/us-unveils-xm30-replacement-for-very-old-bradley-armored-vehicles-being-sent-to-ukraine-1111508045.html,
2259,https://sputnikglobe.com//20220920/liz-truss-expects-no-uk-us-trade-deal-talks-anytime-soon-1100999380.html,
2260,https://sputnikglobe.com//20220725/fsb-thwarts-nato-supervised-ukrainian-intel-operation-to-hijack-russian-combat-aircraft-1097760104.html,
2261,https://sputnikglobe.com//20230912/scaredy-cat-republicans-fear-giving-biden-popularity-boost-with-impeachment-probe-1113324246.html,
2262,https://sputnikglobe.com//20241109/musk-says-bloodshed-in-ukraine-will-soon-end-thanks-to-trumps-plan-1120826839.html,
2263,https://sputnikglobe.com//20240321/why-slovak-wildcard-robert-fico-could-bring-eu-house-of-cards-crashing-down-1117477241.html,
2264,https://sputnikglobe.com//20220724/canadian-citizen-killed-in-donbas-foreign-ministry-spokesperson-says-1097755472.html,
2265,https://sputnikglobe.com//20221015/observers-russo-turkish-gas-hub-can-reduce-eu-dependency-on-us-1101878350.html,
2266,https://sputnikglobe.com//20230301/east-palestine-residents-reportedly-suffering-from-chemical-bronchitis-after-train-derailment-1107898184.html,
2267,https://sputnikglobe.com//20250101/fears-of-new-energy-crisis-rekindled-in-europe-as-russia-ceases-gas-supply-via-ukraine-1121326804.html,
2268,https://sputnikglobe.com//20230803/more-charges-for-trump-ecowas-meets-on-niger-coup-us-reveals-plans-if-zelensky-is-assassinated-1112359156.html,
2269,https://sputnikglobe.com//20221004/biden-does-not-want-to-admit-us-at-war-in-ukraine---ex-lawmaker-1101483618.html,
2270,https://sputnikglobe.com//20220517/almost-one-dozen-republican-senators-vote-against-proceeding-with-40bln-ukraine-aid-bill-1095588262.html,
2271,https://sputnikglobe.com//20230822/gas-futures-in-europe-exceed-500-per-1000-cubic-meters-first-time-since-jun-15---ice-1112788741.html,
2272,https://sputnikglobe.com//20231023/watch-russian-special-forces-incinerate-ukrainian-tank-1114424514.html,
2273,https://sputnikglobe.com//20230515/france-vows-to-send-further-arms-shipment-to-kiev-regime-1110359724.html,
2274,https://sputnikglobe.com//20230928/get-rich-and-spy-tryin-fbi-investigating-intelligence-role-in-menendez-bribery-case-1113752837.html,
2275,https://sputnikglobe.com//20240627/moscow-planned-eu-defense-line-should-be-fitted-with-inward-spikes---1119150409.html,
2276,https://sputnikglobe.com//20240708/biden-reiterates-plans-to-bolster-ukrainian-air-defenses-after-reports-of-strikes-on-kiev-1119302709.html,
2277,https://sputnikglobe.com//20240615/trump-visits-capitol-hill-g7-wrap-up-1118961903.html,
2278,https://sputnikglobe.com//20240215/ukrainian-missile-attack-on-russias-belgorod-damages-shopping-mall-1116797161.html,
2279,https://sputnikglobe.com//20230531/erdogan-retains-turkish-presidency-while-kosovo-witnesses-upheaval-1110801286.html,
2280,https://sputnikglobe.com//20231211/us-ruling-class-fears-trump-would-withdraw-from-nato-1115515681.html,
2281,https://sputnikglobe.com//20230131/live-updates-western-tanks-supplied-to-ukraine-will-become-targets-dpr-acting-head-pushilin-says-1106841977.html,
2282,https://sputnikglobe.com//20220424/trump-tells-piers-morgan-about-n-word-he-would-never-let-putin-use-if-he-was-in-power-1095019251.html,
2283,https://sputnikglobe.com//20220228/pentagon-wants-to-set-up-military-backchannels-with-russia-amid-ukraine-crisis-report-1093460150.html,
2284,https://sputnikglobe.com//20230818/uk-govt-signs-3-contracts-worth-over-100mln-to-supply-ukraine-with-air-defense-systems-1112701466.html,
2285,https://sputnikglobe.com//20230220/us-provided-30-billion-in-military-aid-to-kiev-under-biden-administration-says-us-defense-ministry-1107642552.html,
2286,https://sputnikglobe.com//20250118/russia-warns-against-uk-ukraine-claims-to-azov-sea-1121457649.html,
2287,https://sputnikglobe.com//20230918/ukraine-grain-row-shows-war-fatigue-seeping-in-as-eu-has-own-interests-at-stake-1113457047.html,
2288,https://sputnikglobe.com//20231012/watch-russias-msta-s-howitzers-hammer-ukrainian-positions-in-kupyansk-area-1114131565.html,
2289,https://sputnikglobe.com//20220411/one-child-killed-two-injured-after-ammunition-they-found-in-sandbox-exploded-1094636699.html,
2290,https://sputnikglobe.com//20241005/the-myth-of-america-is-over-us-israel-reportedly-downplay-level-of-destruction-by-iran-1120418436.html,
2291,https://sputnikglobe.com//20230104/live-updates-russian-air-defense-shoots-down-two-drones-near-sevastopol-1106003322.html,
2292,https://sputnikglobe.com//20240601/how-northern-fleet-guards-russias-arctic-as-new-cold-war-heats-up-1118740169.html,
2293,https://sputnikglobe.com//20240804/uninterested-in-negotiations-israel-and-us-stoke-the-fire-as-china-pursues-peace-1119628808.html,
2294,https://sputnikglobe.com//20221006/british-national-grid-warns-of-power-cuts-if-gas-runs-low-this-winter-1101576336.html,
2295,https://sputnikglobe.com//20221012/g7-to-fuel-conflict-with-more-military-support-to-kiev-but-sustainability-of-such-aids-in-question-1101753176.html,
2296,https://sputnikglobe.com//20220818/live-updates-zaporozhye-authorities-invite-un-secretary-general-to-visit-region-1099716407.html,
2297,https://sputnikglobe.com//20220324/uk-families-to-face-annual-energy-bills-of-up-to-2800-as-wholesale-costs-buffet-up-price-cap-1094140732.html,
2298,https://sputnikglobe.com//20230320/how-bidens-room-for-maneuver-in-ukraine-is-dwindling-and-rift-with-kiev-growing-1108607954.html,
2299,https://sputnikglobe.com//20220223/german-economy-minister-says-country-may-completely-abandon-russian-gas-1093307187.html,
2300,https://sputnikglobe.com//20220920/us-senators-seek-to-enforce-cap-on-russia-oil-prices-through-secondary-sanctions-report-says-1101012273.html,
2301,https://sputnikglobe.com//20220920/us-illegally-imposes-unilateral-decisions-on-other-countries-with-sanctions-threats-economist-says-1101019800.html,
2302,https://sputnikglobe.com//20220306/im-asking-media-to-stop-lying-and-tell-the-truth-about-donbass-pleads-turkish-donetsk-resident-1093621979.html,
2303,https://sputnikglobe.com//20240905/russian-military-effectively-attacking-foreign-instructors-in-ukraine---kremlin-1120023288.html,
2304,https://sputnikglobe.com//20240521/sending-nato-trainers-to-ukraine-mirrors-start-of-vietnam-war---ex-us-congressman-1118568264.html,
2305,https://sputnikglobe.com//20221024/quarter-of-german-businesses-mull-layoffs-as-energy-crisis-bites---poll-1102587922.html,
2306,https://sputnikglobe.com//20240905/biden-admin-announces-new-russia-sanctions-ahead-of-the-2024-election--1120020507.html,
2307,https://sputnikglobe.com//20220405/im-dying-ukraines-sbu-filmed-beating-humiliating-compatriots-1094502470.html,
2308,https://sputnikglobe.com//20230320/sweden-lacks-plan-b-for-nato-bid-as-finland-gears-up-to-join-first-1108584189.html,
2309,https://sputnikglobe.com//20240125/high-probability-of-provocations-against-russia-by-west-losing-in-ukraine---russian-intel-chief-1116374374.html,
2310,https://sputnikglobe.com//20220723/president-biden-receives-treatment-for-covid-19-1097714359.html,
2311,https://sputnikglobe.com//20230803/france-moves-to-block-us-buyout-of-reactor-parts-supplier-amid-covert-energy-war-1112361468.html,
2312,https://sputnikglobe.com//20240206/ex-polish-commando-russia-dominates-as-to-how-far-ukraine-can-act-1116616048.html,
2313,https://sputnikglobe.com//20231219/watch-russian-grad-artillery-wipe-out-ukrainian-positions-in-special-op-zone-1115676659.html,
2314,https://sputnikglobe.com//20240718/more-foreign-mercenaries-fighting-for-ukraine-near-kharkov---russian-regional-administration-1119418560.html,
2315,https://sputnikglobe.com//20220411/hunger-in-lugansk-part-two-the-diary-of-volunteer-evdokiya-sheremeteva-1094636437.html,
2316,https://sputnikglobe.com//20230529/what-erdogans-victory-means-for-worlds-geopolitical-balance-1110778634.html,
2317,https://sputnikglobe.com//20231011/report-us-venezuela-in-talks-to-ease-oil-sanctions-1114083319.html,
2318,https://sputnikglobe.com//20230503/moscow-on-trilateral-grain-deal-tallks-on-may-5-this-not-agreed-yet-1110047114.html,
2319,https://sputnikglobe.com//20230215/hungary-other-eu-countries-have-different-views-on-achieving-peace-in-ukraine-szijjarto-1107445650.html,
2320,https://sputnikglobe.com//20240624/scott-ritter-on-ukraines-shelling-of-sevastopol-its-direct-attack-on-russia-by-us-and-nato-1119086081.html,
2321,https://sputnikglobe.com//20230925/russias-uavs-tested-to-ensure-efficiency-during-winters-ice-low-temperatures-1113648153.html,
2322,https://sputnikglobe.com//20230717/what-is-meant-by-de-dollarization-1111947106.html,
2323,https://sputnikglobe.com//20230612/global-nuclear-arsenals-growing-amid-increased-tensions---sipri-1111077234.html,
2324,https://sputnikglobe.com//20230504/pepe-escobar-us-outmatched-by-russia-china-1110095098.html,
2325,https://sputnikglobe.com//20240416/watch-russian-soldiers-storm-ukrainian-foothold-outside-avdeyevka--1117955583.html,
2326,https://sputnikglobe.com//20231021/biden-speech-on-aid-to-israel-ukraine-embodied-america-last-policy-says-ex-us-diplomat-1114373322.html,
2327,https://sputnikglobe.com//20240828/ukrainian-military-depots-railroad-terminal-struck-in-sumy---underground-network-1119943848.html,
2328,https://sputnikglobe.com//20220303/russian-foreign-ministry-spokeswoman-maria-zakharova-holds-press-briefing-1093540318.html,
2329,https://sputnikglobe.com//20231221/yemens-houthis-open-new-front-against-us-empire-1115727467.html,
2330,https://sputnikglobe.com//20230116/dead-canceled-moscow-barred-from-financing-famous-russian-cemetery-in-france-1106397310.html,
2331,https://sputnikglobe.com//20231213/mooching-and-schmoozing-1115547350.html,
2332,https://sputnikglobe.com//20220630/live-updates-russian-and-lpr-forces-seize-control-over-lisichansk-oil-refinery-1096818365.html,
2333,https://sputnikglobe.com//20230318/nyc-opera-should-pay-russian-singer-anna-netrebko-200000-for-canceled-performances-1108544448.html,
2334,https://sputnikglobe.com//20230418/lavrov-in-latin-america-violence-in-sudan-dominion-v-fox-trial-1109603758.html,
2335,https://sputnikglobe.com//20230210/russia-had-no-opportunity-yet-to-send-food-as-part-of-grain-deal-russian-envoy-to-un-says-1107295656.html,
2336,https://sputnikglobe.com//20230621/watch-russian-army-continues-to-aid-regions-hit-by-ukraine-attack-on-kakhovka-dam-1111357370.html,
2337,https://sputnikglobe.com//20221019/eus-ambitious-air-shield-may-become-its-biggest-money-drain-1102070690.html,
2338,https://sputnikglobe.com//20230412/chinese-foreign-ministry-calls-on-us-to-explain-military-biological-activities-abroad-1109398391.html,
2339,https://sputnikglobe.com//20240917/ukrainian-instructors-arrived-in-idlib-to-train-terrorists-to-make-drones---syrian-source-1120173157.html,
2340,https://sputnikglobe.com//20220310/emerging-economies-should-diversify-their-forex-reserves-out-of-us-dollars-says-indian-economist-1093745715.html,
